itemId,commission,"room_area, m2",rooms_count,floor,floors_count,house_type,lat,lng,colors,url,metro_distance,station_1,station_2,station_3,metro_distance_1,metro_distance_2,metro_distance_3,name,address,"price, rub"
2105954022,Посредник,17.3,2,12,14,Панельный,55.676514,37.805024,['#BED12C'],/moskva/komnaty/komnata_173_m_v_2-k.1214_et._2105954022,"{'2143': 3.3, '2219': 3.3, '61': 2.7}",2143,2219,61,3.3,3.3,2.7,Люблино,"Москва, улица Головачёва, 1к2",2800000
1885863744,Собственник,11.5,2,13,17,Панельный,55.861519,37.476366,['#4FB04F'],/moskva/komnaty/komnata_115_m_v_2-k.1317_et._1885863744,"{'100': 0.7, '2188': 1.9, '2207': 0.4}",100,2188,2207,0.7,1.9,0.4,Беломорская,"Москва, Беломорская улица, 20к2, подъезд 2",2600000
2096982367,Посредник,34,3,2,14,Панельный,55.737882,37.850155,['#FFCD1C'],/moskva/komnaty/komnata_34_m_v_3-k.214_et._2096982367,"{'2133': 1.2, '29': 3.2, '71': 2.6}",2133,29,71,1.2,3.2,2.6,Новокосино,"Москва, Суздальская улица, 12к4",6990000
2092750032,Посредник,32,2,2,12,Блочный,55.84683,37.446389,['#943E90'],/moskva/komnaty/komnata_32_m_v_2-k._212_et._2092750032,,,,,,,,Сходненская,"Москва, Штурвальная улица",5700000
2109502981,Посредник,12.7,3,9,9,Панельный,55.80912,37.400387,['#0072BA'],/moskva/komnaty/komnata_127_m_v_3-k._99_et._2109502981,,,,,,,,Строгино,"Москва, улица Маршала Катукова, 6к2",3700000
2108204211,Посредник,10,3,3,5,Панельный,55.877157,37.518587,['#BED12C'],/moskva/komnaty/komnata_10_m_v_3-k.35_et._2108204211,"{'2188': 2.4, '2191': 2.2, '2207': 3}",2188,2191,2207,2.4,2.2,3.0,Селигерская,"Москва, Ангарская улица, 25",4800000
2107494370,Собственник,17.9,2,2,12,Панельный,55.848499,37.44688,['#943E90'],/moskva/komnaty/komnata_179_m_v_2-k.212_et._2107494370,"{'100': 2, '115': 0.5, '88': 1.5}",100,115,88,2.0,0.5,1.5,Сходненская,"Москва, Штурвальная улица, 10к1",5100000
2065589078,Собственник,14,3,4,12,Панельный,55.888967,37.598744,['#ADACAC'],/moskva/komnaty/komnata_14_m_v_3-k_412_et._2065589078,"{'15': 0.6, '5': 1.3, '78': 2.9}",15,5,78,0.6,1.3,2.9,Бибирево,"Москва, улица Пришвина, 11",4250000
2078766445,Посредник,19.5,3,1,16,Панельный,55.6452001516,37.4845269762,['#E42313'],/moskva/komnaty/komnata_195_m_v_3-k._116_et._2078766445,,,,,,,,Тропарево,"Москва, Ленинский проспект, 123к3",4850000
2026921401,Посредник,13.7,3,2,5,Кирпичный,55.882601,37.541611,['#BED12C'],/moskva/komnaty/komnata_137_m_v_3-k._25_et._2026921401,,,,,,,,Селигерская,"Москва, Дмитровское шоссе, 111",3150000
2027161578,Посредник,19.3,3,2,5,Кирпичный,55.882601,37.541611,['#BED12C'],/moskva/komnaty/komnata_193_m_v_3-k._25_et._2027161578,,,,,,,,Селигерская,"Москва, Дмитровское шоссе, 111",4150000
1950320953,Посредник,22,1,1,16,Панельный,55.644862,37.485152,['#E42313'],/moskva/komnaty/komnata_22_m_v_1-k._116_et._1950320953,,,,,,,,Тропарево,"Москва, Ленинский проспект, 123к3",4350000
2084964199,Посредник,13.7,3,10,12,Панельный,55.798394,37.391969,['#0072BA'],/moskva/komnaty/komnata_137_m_v_3-k.1012_et._2084964199,"{'1002': 2.9, '214': 0.9, '2147': 3.4}",1002,214,2147,2.9,0.9,3.4,Строгино,"Москва, улица Твардовского, 1",3000000
1989851135,Посредник,12.6,3,9,9,Панельный,55.880778,37.704188,['#F07E24'],/moskva/komnaty/komnata_126_m_v_3-k.99_et._1989851135,"{'65': 2.8, '8': 2.8}",65,8,,2.8,2.8,,Бабушкинская,"Москва, Челюскинская улица, 6к1",3500000
2024649936,Собственник,12,2,8,9,Панельный,55.624855,37.6698,['#4FB04F'],/moskva/komnaty/komnata_12_m_v_2-k_89_et._2024649936,"{'133': 0.4, '38': 1.5, '77': 2.1}",133,38,77,0.4,1.5,2.1,Царицыно,"Москва, Каспийская улица, 30к4",2900000
2075523837,Посредник,35,3,7,9,Панельный,55.622202,37.593983,['#ADACAC'],/moskva/komnaty/komnata_35_m_v_3-k.79_et._2075523837,"{'136': 2.2, '146': 0.9, '93': 1.3}",136,146,93,2.2,0.9,1.3,Южная,"Москва, Чертановская улица, 24к1",6500000
1995109720,Посредник,13,3,7,9,Панельный,55.621673,37.604574,['#ADACAC'],/moskva/komnaty/komnata_13_m_v_3-k._79_et._1995109720,,,,,,,,Южная,"Москва, Днепропетровская улица, 3к1",3650000
1491457632,Собственник,12,3,5,10,Панельный,55.8892479662603,37.6464111312003,['#F07E24'],/moskva/komnaty/komnata_12_m_v_3-k_510_et._1491457632,"{'15': 2.8, '65': 1, '8': 2.4}",15,65,8,2.8,1.0,2.4,Медведково,"Москва, Полярная улица, 52к1",230000
2100342281,Посредник,69.8,3,3,5,Кирпичный,55.883499,37.541368,['#BED12C'],/moskva/komnaty/komnata_698_m_v_3-k._35_et._2100342281,,,,,,,,Селигерская,"Москва, Дмитровское шоссе, 113к1",7500000
2079487728,Посредник,18,3,4,4,Кирпичный,55.879005,37.714474,['#F07E24'],/moskva/komnaty/komnata_18_m_v_3-k_44_et._2079487728,"{'65': 3.4, '8': 3.3}",65,8,,3.4,3.3,,Бабушкинская,"Москва, улица Егора Абакумова, 9",4000000
1929020220,Собственник,11,3,1,5,Панельный,55.880132,37.525297,['#BED12C'],/moskva/komnaty/komnata_11_m_v_3-k.15_et._1929020220,"{'2188': 2.8, '2191': 2.1, '2207': 3.5}",2188,2191,2207,2.8,2.1,3.5,Селигерская,"Москва, Ангарская улица, 43",4400000
2014337984,Собственник,63,3,7,12,Панельный,55.621998,37.647228,['#4FB04F'],/moskva/komnaty/komnata_63_m_v_3-k.712_et._2014337984,"{'133': 1.4, '146': 2.4, '38': 1.7}",133,146,38,1.4,2.4,1.7,Царицыно,"Москва, улица Бехтерева, 31к4",5990000
1791477854,Собственник,20,2,5,9,Панельный,55.821558,37.826652,['#0072BA'],/moskva/komnaty/komnata_20_m_v_2-k.59_et._1791477854,"{'142': 2.2, '83': 3.5}",142,83,,2.2,3.5,,Щелковская,"Москва, Хабаровская улица, 12/23",5300000
1991854375,Собственник,30,2,5,9,Панельный,55.8214710958478,37.8268209074101,['#0072BA'],/moskva/komnaty/komnata_30_m_v_2-k.59_et._1991854375,"{'142': 2.2, '83': 3.5}",142,83,,2.2,3.5,,Щелковская,"Москва, Алтайская улица, 23/12",5300000
433521174,Посредник,28,3,1,9,Панельный,55.8880451,37.6657199,['#F07E24'],/moskva/komnaty/komnata_28_m_v_3-k_19_et._433521174,,,,,,,,Медведково,"Москва, Широкая улица, 13к1",6500000
2084208517,Собственник,8.3,3,6,9,Панельный,55.821765,37.826763,['#0072BA'],/moskva/komnaty/komnata_83_m_v_3-k.69_et._2084208517,"{'142': 2.2, '83': 3.5}",142,83,,2.2,3.5,,Щелковская,"Москва, Хабаровская улица, 12/23",2600000
2109234842,Посредник,19.4,2,4,9,Панельный,55.821907,37.82679,['#0072BA'],/moskva/komnaty/komnata_194_m_v_2-k._49_et._2109234842,,,,,,,,Щелковская,"Москва, Хабаровская улица, 12/23",5000000
1606438617,Собственник,19.2,3,7,9,Панельный,55.82191086,37.82679749,['#0072BA'],/moskva/komnaty/komnata_192_m_v_3-k.79_et._1606438617,"{'142': 2.2, '83': 3.5}",142,83,,2.2,3.5,,Щелковская,"Москва, Хабаровская улица, 12/23",3250000
2137675889,Собственник,10.7,3,6,9,Блочный,55.634207,37.512667,['#F07E24'],/moskva/komnaty/komnata_107_m_v_3-k.69_et._2137675889,"{'120': 1.8, '14': 1.2, '46': 0.5}",120,14,46,1.8,1.2,0.5,Коньково,"Москва, улица Островитянова, 22к2",3800000
2106792171,Посредник,34,3,5,9,Панельный,55.6222523,37.661771,['#4FB04F'],/moskva/komnaty/komnata_34_m_v_3-k._59_et._2106792171,,,,,,,,Царицыно,"Москва, Севанская улица, 8",6800000
2129881098,Собственник,65,3,1,16,Панельный,55.644709,37.479034,['#E42313'],/moskva/komnaty/komnata_65_m_v_3-k.116_et._2129881098,"{'145': 2.1, '2148': 0.4, '2149': 2.7}",145,2148,2149,2.1,0.4,2.7,Тропарево,"Москва, Ленинский проспект, 129к1",12000000
2077686647,Посредник,26.4,2,10,12,Панельный,55.89032,37.582188,['#ADACAC'],/moskva/komnaty/komnata_264_m_v_2-k._1012_et._2077686647,,,,,,,,Алтуфьево,"Москва, Илимская улица, 10",4500000
2068373524,Посредник,13.9,3,1,4,Кирпичный,55.846184,37.437056,['#943E90'],/moskva/komnaty/komnata_139_m_v_3-k._14_et._2068373524,,,,,,,,Сходненская,"Москва, Нелидовская улица, 21",3000000
1870791123,Собственник,57,2,14,16,Монолитный,55.620372,37.591728,['#ADACAC'],/moskva/komnaty/komnata_57_m_v_2-k.1416_et._1870791123,"{'136': 2.4, '146': 1.1, '93': 1.2}",136,146,93,2.4,1.1,1.2,Южная,"Москва, Чертановская улица, 30к2",3500000
2057647606,Собственник,13.4,2,14,16,Монолитный,55.620372,37.591728,['#ADACAC'],/moskva/komnaty/komnata_13.4_m_v_2-k_1416_et._2057647606,"{'136': 2.4, '146': 1.1, '93': 1.2}",136,146,93,2.4,1.1,1.2,Южная,"Москва, Чертановская улица, 30к2",3450000
2056125610,Собственник,24,3,8,9,Панельный,55.814275,37.398123,['#0072BA'],/moskva/komnaty/komnata_24_m_v_3-k.89_et._2056125610,"{'1002': 1.4, '214': 1.2, '2147': 2.3}",1002,214,2147,1.4,1.2,2.3,Строгино,"Москва, улица Кулакова, 6",5800000
2084725151,Собственник,17.3,3,2,9,Панельный,55.885756,37.693803,['#F07E24'],/moskva/komnaty/komnata_173_m_v_3-k.29_et._2084725151,"{'65': 2, '8': 2.5}",65,8,,2.0,2.5,,Медведково,"Москва, Стартовая улица, 23к2",2800000
1885889097,Посредник,10.6,2,3,9,Панельный,55.826837,37.82529,['#0072BA'],/moskva/komnaty/komnata_106_m_v_2-k._39_et._1885889097,,,,,,,,Щелковская,"Москва, Хабаровская улица, 24",3100000
2064038936,Собственник,10.6,2,3,9,Панельный,55.8268996255419,37.8252533934422,['#0072BA'],/moskva/komnaty/komnata_10.6_m_v_2-k_39_et._2064038936,"{'142': 2.5, '83': 4}",142,83,,2.5,4.0,,Щелковская,"Москва, Хабаровская улица, 24",3000000
2096317117,Посредник,17,3,16,17,Панельный,55.890527,37.660961,['#F07E24'],/moskva/komnaty/komnata_17_m_v_3-k.1617_et._2096317117,"{'15': 3.7, '65': 0.3, '8': 2.3}",15,65,8,3.7,0.3,2.3,Медведково,"Москва, улица Грекова, 7",4000000
2009425628,Посредник,14,2,2,12,Панельный,55.891647,37.649788,['#F07E24'],/moskva/komnaty/komnata_14_m_v_2-k.212_et._2009425628,"{'15': 3, '65': 0.9, '8': 2.6}",15,65,8,3.0,0.9,2.6,Медведково,"Москва, Полярная улица, 54к4",3000000
2022762848,Собственник,9,3,5,9,Панельный,55.880989,37.716682,['#F07E24'],/moskva/komnaty/komnata_9_m_v_3-k_59_et._2022762848,"{'65': 3.5, '8': 3.5}",65,8,,3.5,3.5,,Бабушкинская,"Москва, Холмогорская улица, 7",2000000
2109195965,Посредник,12.1,3,3,9,Панельный,55.818007,37.834453,['#0072BA'],/moskva/komnaty/komnata_121_m_v_3-k._39_et._2109195965,,,,,,,,Щелковская,"Москва, Красноярская улица, 3к1",3550000
2035436317,Собственник,13,2,14,17,Панельный,55.619422,37.592276,['#ADACAC'],/moskva/komnaty/komnata_13_m_v_2-k_1417_et._2035436317,"{'136': 2.5, '146': 1.1, '93': 1.1}",136,146,93,2.5,1.1,1.1,Южная,"Москва, Чертановская улица, 30к1",3400000
2109465350,Посредник,10.4,3,12,22,Панельный,55.807086,37.391448,['#0072BA'],/moskva/komnaty/komnata_104_m_v_3-k._1222_et._2109465350,,,,,,,,Строгино,"Москва, Неманский проезд, 13к2",3500000
2091295749,Посредник,15.5,3,4,4,Кирпичный,55.884802,37.702167,['#F07E24'],/moskva/komnaty/komnata_155_m_v_3-k.44_et._2091295749,"{'65': 2.6, '8': 2.9}",65,8,,2.6,2.9,,Медведково,"Москва, Таймырская улица, 8к1",3650000
2048692885,Посредник,14,3,5,17,Монолитный,55.741298,37.860809,['#FFCD1C'],/moskva/komnaty/komnata_14_m_v_3-k_517_et._2048692885,"{'2133': 0.5, '2210': 3.6, '71': 3}",2133,2210,71,0.5,3.6,3.0,Новокосино,"Москва, Новокосинская улица, 23",3300000
2109705102,Посредник,22.2,2,5,5,Панельный,55.853077,37.442455,['#943E90'],/moskva/komnaty/komnata_222_m_v_2-k._55_et._2109705102,,,,,,,,Сходненская,"Москва, Химкинский бульвар, 16к3",4000000
2009123863,Собственник,35,1,2,12,Панельный,55.875118,37.488956,['#4FB04F'],/moskva/komnaty/komnata_35_m_v_1-k_212_et._2009123863,"{'100': 2.4, '2188': 0.6, '2207': 1.4}",100,2188,2207,2.4,0.6,1.4,Ховрино,"Россия, Москва, Зеленоградская улица, 35к4",3300000
2109888852,Собственник,18,3,10,16,Панельный,55.618069,37.658482,['#4FB04F'],/moskva/komnaty/komnata_18_m_v_3-k.1016_et._2109888852,"{'133': 0.8, '38': 2, '77': 2.4}",133,38,77,0.8,2.0,2.4,Царицыно,"Москва, Бакинская улица, 27",4500000
1766463433,Собственник,26.1,3,2,9,Панельный,55.89586258,37.63166428,['#F07E24'],/moskva/komnaty/komnata_26.1_m_v_3-k_29_et._1766463433,"{'15': 2.2, '5': 2.8, '65': 2.1}",15,5,65,2.2,2.8,2.1,Медведково,"Москва, улица Корнейчука 46",6000000
2090950651,Собственник,45,2,7,9,Панельный,55.8509310098346,37.433796722854,['#943E90'],/moskva/komnaty/komnata_45_m_v_2-k.79_et._2090950651,"{'115': 0.4, '125': 2.7, '88': 1.1}",115,125,88,0.4,2.7,1.1,Сходненская,"Москва, бульвар Яна Райниса, 2к1",4500000
2108096141,Посредник,16.6,3,7,9,Панельный,55.893814,37.568459,['#ADACAC'],/moskva/komnaty/komnata_166_m_v_3-k.79_et._2108096141,"{'15': 2.4, '2191': 3.4, '5': 1.3}",15,2191,5,2.4,3.4,1.3,Алтуфьево,"Москва, Угличская улица, 4",3300000
1875822863,Собственник,50.7,2,3,9,Панельный,55.711113,37.854359,['#D06C9F'],/moskva/komnaty/komnata_507_m_v_2-k.39_et._1875822863,"{'2142': 1, '2210': 1.5, '2211': 0.9}",2142,2210,2211,1.0,1.5,0.9,Косино,"Москва, Большая Косинская улица, 16к1",3200000
2046946472,Собственник,16,2,6,9,Панельный,55.711113,37.854359,['#D06C9F'],/moskva/komnaty/komnata_16_m_v_2-k.69_et._2046946472,"{'2142': 1, '2210': 1.5, '2211': 0.9}",2142,2210,2211,1.0,1.5,0.9,Косино,"Москва, Большая Косинская улица, 16к1",4500000
2030379613,Собственник,13.6,2,11,12,Панельный,55.879283,37.495931,['#4FB04F'],/moskva/komnaty/komnata_136_m_v_2-k.1112_et._2030379613,"{'100': 3, '2188': 1, '2207': 2}",100,2188,2207,3.0,1.0,2.0,Ховрино,"Москва, улица Маршала Федоренко, 2к3",4500000
2021305091,Собственник,13.9,3,1,12,Панельный,55.897079,37.620914,['#ADACAC'],/moskva/komnaty/komnata_13.9_m_v_3-k_112_et._2021305091,"{'15': 1.8, '5': 2.1, '65': 2.7}",15,5,65,1.8,2.1,2.7,Бибирево,"Москва, Белозерская улица, 21",2700000
2123932492,Посредник,16,1,5,22,Панельный,55.614455,37.605023,['#ADACAC'],/moskva/komnaty/komnata_16_m_v_1-k._522_et._2123932492,,,,,,,,Пражская,"Москва, Кировоградская улица",1500000
998520708,Собственник,28,3,4,9,Панельный,55.61388,37.604098,['#ADACAC'],/moskva/komnaty/komnata_28_m_v_3-k_49_et._998520708,"{'128': 2, '146': 1, '93': 0.3}",128,146,93,2.0,1.0,0.3,Пражская,"Москва, Южный административный округ, район Чертаново Центральное",5000000
2109587519,Посредник,17,3,5,9,Панельный,55.895964,37.570447,['#ADACAC'],/moskva/komnaty/komnata_17_m_v_3-k.59_et._2109587519,"{'15': 2.4, '2191': 3.6, '5': 1.1}",15,2191,5,2.4,3.6,1.1,Алтуфьево,"Москва, Угличская улица, 6к2",3500000
2038679536,Собственник,19.1,3,4,16,Панельный,55.886902,37.516916,['#4FB04F'],/moskva/komnaty/komnata_19.1_m_v_3-k_416_et._2038679536,"{'2188': 2.4, '2191': 3, '2207': 3.5}",2188,2191,2207,2.4,3.0,3.5,Ховрино,"Москва, Коровинское шоссе, 36к1",3400000
2045322786,Посредник,13.7,3,11,12,Панельный,55.898775,37.614078,['#ADACAC'],/moskva/komnaty/komnata_137_m_v_3-k._1112_et._2045322786,,,,,,,,Алтуфьево,"Москва, Белозерская улица, 9А",3080000
2065694863,Собственник,14,3,8,12,Панельный,55.898624,37.597827,['#ADACAC'],/moskva/komnaty/komnata_14_m_v_3-k.812_et._2065694863,"{'15': 1.7, '5': 0.7, '65': 4.2}",15,5,65,1.7,0.7,4.2,Алтуфьево,"Москва, улица Лескова, 9",3400000
2109519052,Посредник,14.1,3,16,16,Панельный,55.629191,37.736428,['#BED12C'],/moskva/komnaty/komnata_141_m_v_3-k._1616_et._2109519052,,,,,,,,Борисово,"Москва, улица Мусы Джалиля, 4к3",3200000
2091139420,Посредник,10.1,3,11,14,Панельный,55.634298,37.753236,['#BED12C'],/moskva/komnaty/komnata_101_m_v_3-k._1114_et._2091139420,,,,,,,,Борисово,"Москва, Братеевская улица, 25к3",2800000
2106503817,Посредник,50.2,1,12,16,Панельный,55.634298,37.753236,['#BED12C'],/moskva/komnaty/komnata_502_m_v_1-k._1216_et._2106503817,,,,,,,,Борисово,"Москва, Братеевская улица, 25к3",4200000
2076297911,Собственник,19.9,2,7,9,Панельный,55.851328,37.427103,['#943E90'],/moskva/komnaty/komnata_199_m_v_2-k.79_et._2076297911,"{'115': 0.8, '125': 2.8, '88': 1.2}",115,125,88,0.8,2.8,1.2,Сходненская,"Москва, бульвар Яна Райниса, 8, подъезд 1",5500000
2082726231,Посредник,17.1,2,5,14,Панельный,55.640589,37.770573,['#4FB04F'],/moskva/komnaty/komnata_171_m_v_2-k.514_et._2082726231,"{'2135': 0.8, '215': 1.8, '63': 1.9}",2135,215,63,0.8,1.8,1.9,Алма-Атинская,"Москва, Алма-Атинская улица, 5",5000000
2090692106,Собственник,19.1,3,14,16,Панельный,55.890058,37.523483,['#4FB04F'],/moskva/komnaty/komnata_191_m_v_3-k.1416_et._2090692106,"{'2188': 3, '2191': 3.1, '2207': 4}",2188,2191,2207,3.0,3.1,4.0,Ховрино,"Москва, Клязьминская улица, 9к2",3300000
2024262033,Посредник,18,3,13,16,Панельный,55.622832,37.717366,['#4FB04F'],/moskva/komnaty/komnata_18_m_v_3-k._1316_et._2024262033,,,,,,,,Домодедовская,"Москва, улица Генерала Белова, 7к1",3650000
2056224774,Посредник,30.9,3,7,16,Панельный,55.622832,37.717366,['#4FB04F'],/moskva/komnaty/komnata_309_m_v_3-k._716_et._2056224774,,,,,,,,Домодедовская,"Москва, улица Генерала Белова, 7к1",7300000
2081329799,Посредник,14,3,15,16,Панельный,55.622832,37.717366,['#4FB04F'],/moskva/komnaty/komnata_14_m_v_3-k_1516_et._2081329799,"{'216': 1.7, '33': 1.3, '77': 1.8}",216,33,77,1.7,1.3,1.8,Домодедовская,"Москва, улица Генерала Белова, 7к1",3300000
2039299180,Собственник,17,3,9,12,Панельный,55.897064,37.563952,['#ADACAC'],/moskva/komnaty/komnata_17_m_v_3-k_912_et._2039299180,"{'15': 2.8, '2191': 3.6, '5': 1.5}",15,2191,5,2.8,3.6,1.5,Алтуфьево,"Москва, Череповецкая улица, 4",3200000
2078675401,Посредник,19.7,3,9,12,Панельный,55.897064,37.563952,['#ADACAC'],/moskva/komnaty/komnata_197_m_v_3-k._912_et._2078675401,,,,,,,,Алтуфьево,"Москва, Череповецкая улица, 4",3200000
2037996146,Собственник,13.1,3,2,16,Панельный,55.6227825770901,37.7174455518195,['#4FB04F'],/moskva/komnaty/komnata_131_m_v_3-k.216_et._2037996146,"{'216': 1.7, '33': 1.3, '77': 1.8}",216,33,77,1.7,1.3,1.8,Домодедовская,"Москва, улица Генерала Белова, 7к1",3100000
1994097412,Собственник,19,2,17,17,Панельный,55.6418095643556,37.7748578770227,['#4FB04F'],/moskva/komnaty/komnata_19_m_v_2-k_1717_et._1994097412,"{'2135': 1.1, '215': 2.1, '63': 2.1}",2135,215,63,1.1,2.1,2.1,Алма-Атинская,"Москва, улица Борисовские Пруды, 48к2",4300000
2022924981,Собственник,14.3,2,1,17,Панельный,55.628703,37.73951,['#BED12C'],/moskva/komnaty/komnata_14.3_m_v_2-k_117_et._2022924981,"{'215': 0.6, '216': 0.9, '47': 1.7}",215,216,47,0.6,0.9,1.7,Борисово,"Москва, улица Мусы Джалиля, 6к1",2400000
2081052459,Собственник,11.7,3,1,9,Панельный,55.853526,37.428028,['#943E90'],/moskva/komnaty/komnata_11.7_m_v_3-k_19_et._2081052459,"{'115': 0.8, '125': 3, '88': 0.9}",115,125,88,0.8,3.0,0.9,Сходненская,"Москва, бульвар Яна Райниса, 6к3",3000000
2086923665,Собственник,16,3,5,9,Кирпичный,55.899113,37.580822,['#ADACAC'],/moskva/komnaty/komnata_16_m_v_3-k.59_et._2086923665,"{'15': 2.2, '5': 0.4}",15,5,,2.2,0.4,,Алтуфьево,"Москва, Новгородская улица, 20/11",4000000
2131527909,Посредник,18.7,2,4,14,Панельный,55.640116,37.772325,['#4FB04F'],/moskva/komnaty/komnata_187_m_v_2-k.414_et._2131527909,"{'2135': 0.8, '215': 1.9, '63': 2}",2135,215,63,0.8,1.9,2.0,Алма-Атинская,"Москва, Алма-Атинская улица, 7к2",3600000
2066500899,Собственник,16.7,2,5,12,Панельный,55.882814603121,37.4895076091294,['#4FB04F'],/moskva/komnaty/komnata_16.7_m_v_2-k_512_et._2066500899,"{'100': 3.2, '2188': 0.7, '2207': 2.1}",100,2188,2207,3.2,0.7,2.1,Ховрино,"Москва, улица Маршала Федоренко, 14к3",4100000
2074446774,Посредник,16.7,2,5,12,Панельный,55.8828455,37.4894186,['#4FB04F'],/moskva/komnaty/komnata_167_m_v_2-k._512_et._2074446774,,,,,,,,Ховрино,"Москва, улица Маршала Федоренко, 14к3",4300000
2078831914,Посредник,11,3,3,12,Панельный,55.883868,37.491647,['#4FB04F'],/moskva/komnaty/komnata_11_m_v_3-k._312_et._2078831914,,,,,,,,Ховрино,"Москва, улица Бусиновская Горка, 11к2",3000000
2028886186,Посредник,11.3,3,13,17,Панельный,55.744237,37.876611,['#FFCD1C'],/moskva/komnaty/komnata_113_m_v_3-k.1317_et._2028886186,"{'2133': 0.8, '2210': 3.7, '71': 3.8}",2133,2210,71,0.8,3.7,3.8,Новокосино,"Москва, Новокосинская улица, 49",2850000
2092845143,Посредник,15,3,13,17,Панельный,55.74424,37.876617,['#FFCD1C'],/moskva/komnaty/komnata_15_m_v_3-k.1317_et._2092845143,"{'2133': 0.8, '2210': 3.7, '71': 3.8}",2133,2210,71,0.8,3.7,3.8,Новокосино,"Москва, Новокосинская улица, 49",3300000
2100307185,Посредник,9.5,2,4,5,Панельный,55.863929,37.441323,['#943E90'],/moskva/komnaty/komnata_95_m_v_2-k._45_et._2100307185,,,,,,,,Планерная,"Москва, улица Свободы, 85к4",4600000
2111546442,Собственник,10,2,4,5,Панельный,55.865935,37.441053,['#943E90'],/moskva/komnaty/komnata_10_m_v_2-k.45_et._2111546442,"{'115': 1.7, '2207': 2.2, '88': 0.7}",115,2207,88,1.7,2.2,0.7,Планерная,"Москва, Планерная улица, 16к4",4989000
1949529814,Посредник,26.3,3,3,16,Панельный,55.902878,37.581676,['#ADACAC'],/moskva/komnaty/komnata_263_m_v_3-k._316_et._1949529814,,,,,,,,Алтуфьево,"Москва, Новгородская улица, 30",6500000
2096063529,Собственник,18,3,5,9,Панельный,55.607209,37.619531,['#ADACAC'],/moskva/komnaty/komnata_18_m_v_3-k.59_et._2096063529,"{'128': 1.7, '146': 1.8, '93': 1.1}",128,146,93,1.7,1.8,1.1,Пражская,"Москва, улица Подольских Курсантов, 14к1",3500000
2077962902,Посредник,36,3,1,17,Панельный,55.608139,37.58597,['#ADACAC'],/moskva/komnaty/komnata_36_m_v_3-k.117_et._2077962902,"{'128': 1.6, '2145': 2.1, '93': 1.2}",128,2145,93,1.6,2.1,1.2,Пражская,"Москва, улица Красного Маяка, 15к5",4050000
2060192054,Собственник,21.7,3,3,9,Панельный,55.614292,37.699322,['#4FB04F'],/moskva/komnaty/komnata_217_m_v_3-k.39_et._2060192054,"{'133': 2, '33': 1.2, '77': 0.3}",133,33,77,2.0,1.2,0.3,Орехово,"Москва, Шипиловская улица, 6к3",3600000
2100782894,Посредник,11.6,2,3,12,Панельный,55.867753,37.44285,['#943E90'],/moskva/komnaty/komnata_116_m_v_2-k._312_et._2100782894,,,,,,,,Планерная,"Москва, улица Свободы, 93к1",4800000
2045835425,Посредник,14.3,2,3,17,Панельный,55.607641,37.588296,['#ADACAC'],/moskva/komnaty/komnata_143_m_v_2-k._317_et._2045835425,,,,,,,,Пражская,"Москва, Чертановская улица, 48к2",3400000
2077442381,Посредник,17.9,3,15,17,Панельный,55.607641,37.588296,['#ADACAC'],/moskva/komnaty/komnata_179_m_v_3-k._1517_et._2077442381,,,,,,,,Пражская,"Москва, Чертановская улица, 48к2",3600000
2105938425,Собственник,14,3,7,17,Панельный,55.607641,37.588296,['#ADACAC'],/moskva/komnaty/komnata_14_m_v_3-k.717_et._2105938425,"{'128': 1.5, '146': 2.1, '93': 1.1}",128,146,93,1.5,2.1,1.1,Пражская,"Москва, Чертановская улица, 48к2",3300000
2106420530,Собственник,18,3,7,17,Панельный,55.607641,37.588296,['#ADACAC'],/moskva/komnaty/komnata_18_m_v_3-k.717_et._2106420530,"{'128': 1.5, '146': 2.1, '93': 1.1}",128,146,93,1.5,2.1,1.1,Пражская,"Москва, Чертановская улица, 48к2",3800000
2078889943,Собственник,9,2,2,9,Панельный,55.60669,37.617986,['#ADACAC'],/moskva/komnaty/komnata_9_m_v_2-k.29_et._2078889943,"{'128': 1.6, '146': 1.8, '93': 1}",128,146,93,1.6,1.8,1.0,Пражская,"Москва, улица Подольских Курсантов, 16к1",3450000
2109419511,Посредник,11.4,3,5,12,Панельный,55.903882,37.585871,['#ADACAC'],/moskva/komnaty/komnata_114_m_v_3-k._512_et._2109419511,,,,,,,,Алтуфьево,"Москва, Алтуфьевское шоссе, 97",3300000
2095293559,Собственник,33,3,9,9,Панельный,55.613697,37.69975,['#4FB04F'],/moskva/komnaty/komnata_33_m_v_3-k.99_et._2095293559,"{'133': 2.1, '33': 1.2, '77': 0.3}",133,33,77,2.1,1.2,0.3,Орехово,"Москва, Шипиловская улица, 6к3, подъезд 1",7000000
2027008106,Собственник,16.3,3,2,9,Панельный,55.862698,37.431438,['#943E90'],/moskva/komnaty/komnata_163_m_v_3-k.29_et._2027008106,"{'115': 1.5, '2207': 2.8, '88': 0.4}",115,2207,88,1.5,2.8,0.4,Планерная,"Москва, Планерная улица, 7к3, подъезд 4",4500000
2015596088,Собственник,14,2,6,16,Панельный,55.619284,37.726951,['#BED12C'],/moskva/komnaty/komnata_14_m_v_2-k_616_et._2015596088,"{'216': 1.1, '33': 1.1, '47': 1.4}",216,33,47,1.1,1.1,1.4,Шипиловская,"Москва, Борисовский проезд, 34",3500000
